[rosmaster.main][INFO] 2022-05-01 19:24:21,882: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2022-05-01 19:24:21,882: Starting ROS Master Node
[rosmaster.master][INFO] 2022-05-01 19:24:26,014: +PUB [/ariac/logical_camera_1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,015: +PUB [/tf] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,016: +PUB [/ariac/logical_camera_4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,016: +PUB [/ariac/logical_camera_3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,017: +PUB [/ariac/logical_camera_5] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,018: +PUB [/ariac/quality_control_sensor_3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,018: +PUB [/ariac/quality_control_sensor_2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,019: +PUB [/ariac/quality_control_sensor_1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,019: +PUB [/ariac/logical_camera_7] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,020: +PUB [/ariac/logical_camera_6] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,021: +PUB [/ariac/logical_camera_2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,022: +PUB [/ariac/quality_control_sensor_4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,029: +SERVICE [/ariac/conveyor/control] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,029: +PUB [/ariac/conveyor/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,035: +PUB [/ariac/trays] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,036: +SERVICE [/ariac/movable_tray_dark_wood_1/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,037: +SERVICE [/ariac/movable_tray_metal_shiny_1/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,043: +SERVICE [/ariac/agv1/ks_to_as1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,043: +SERVICE [/ariac/agv1/ks_to_as2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,044: +SERVICE [/ariac/agv1/as1_to_as2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,044: +SERVICE [/ariac/agv1/as2_to_as1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,044: +SERVICE [/ariac/agv1/as1_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,045: +SERVICE [/ariac/agv1/as2_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,045: +PUB [/ariac/agv1/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,055: +SERVICE [/ariac/kit_tray_1/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,056: +SERVICE [/ariac/kit_tray_1/lock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,056: +SERVICE [/ariac/kit_tray_1/unlock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,056: +PARAM [/ariac/kit_tray_1/lock/status] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,058: +SERVICE [/ariac/agv3/ks_to_as3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,058: +SERVICE [/ariac/agv3/ks_to_as4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,058: +SERVICE [/ariac/agv3/as3_to_as4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,058: +SERVICE [/ariac/agv3/as4_to_as3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,059: +SERVICE [/ariac/agv3/as3_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,059: +SERVICE [/ariac/agv3/as4_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,059: +PUB [/ariac/agv3/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,063: publisherUpdate[/tf] -> http://172.18.0.22:39181/ ['http://172.18.0.22:43543/', 'http://172.18.0.22:34339/', 'http://172.18.0.22:35041/', 'http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:26,063: publisherUpdate[/tf] -> http://172.18.0.22:39141/ ['http://172.18.0.22:43543/', 'http://172.18.0.22:34339/', 'http://172.18.0.22:35041/', 'http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:26,063: publisherUpdate[/ariac/trays] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:26,065: publisherUpdate[/ariac/trays] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:26,065: +SERVICE [/ariac/kit_tray_3/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,066: +SERVICE [/ariac/kit_tray_3/lock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,066: +SERVICE [/ariac/kit_tray_3/unlock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,066: +PARAM [/ariac/kit_tray_3/lock/status] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,068: +SERVICE [/ariac/agv2/ks_to_as1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,069: +SERVICE [/ariac/agv2/ks_to_as2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,069: +SERVICE [/ariac/agv2/as1_to_as2] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,069: +SERVICE [/ariac/agv2/as2_to_as1] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,070: +SERVICE [/ariac/agv2/as1_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,070: +SERVICE [/ariac/agv2/as2_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,070: +PUB [/ariac/agv2/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,076: +SERVICE [/ariac/kit_tray_2/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,076: +SERVICE [/ariac/kit_tray_2/lock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,076: +SERVICE [/ariac/kit_tray_2/unlock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,076: +PARAM [/ariac/kit_tray_2/lock/status] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,078: +SERVICE [/ariac/agv4/ks_to_as3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,079: +SERVICE [/ariac/agv4/ks_to_as4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,079: +SERVICE [/ariac/agv4/as3_to_as4] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,079: +SERVICE [/ariac/agv4/as4_to_as3] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,079: +SERVICE [/ariac/agv4/as3_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,080: +SERVICE [/ariac/agv4/as4_to_ks] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,080: +PUB [/ariac/agv4/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,081: publisherUpdate[/tf] -> http://172.18.0.22:39141/ ['http://172.18.0.22:43543/', 'http://172.18.0.22:34339/', 'http://172.18.0.22:35041/', 'http://172.18.0.22:42297/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:26,084: publisherUpdate[/tf] -> http://172.18.0.22:39181/ ['http://172.18.0.22:43543/', 'http://172.18.0.22:34339/', 'http://172.18.0.22:35041/', 'http://172.18.0.22:42297/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:26,086: +SERVICE [/ariac/kit_tray_4/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,086: +SERVICE [/ariac/kit_tray_4/lock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,086: +SERVICE [/ariac/kit_tray_4/unlock] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,086: +PARAM [/ariac/kit_tray_4/lock/status] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,101: +PUB [/ariac/briefcases] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,102: +SERVICE [/ariac/briefcase_1/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,102: +SERVICE [/ariac/briefcase_1/get_assembled_parts] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,104: +SERVICE [/ariac/briefcase_2/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,104: +SERVICE [/ariac/briefcase_2/get_assembled_parts] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,105: +SERVICE [/ariac/briefcase_3/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,106: +SERVICE [/ariac/briefcase_3/get_assembled_parts] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,107: +SERVICE [/ariac/briefcase_4/get_content] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,107: +SERVICE [/ariac/briefcase_4/get_assembled_parts] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,165: publisherUpdate[/ariac/briefcases] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:26,166: publisherUpdate[/ariac/briefcases] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:26,177: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,178: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,180: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,370: +PUB [/ariac/gantry/world_position] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,372: +SUB [/ariac/drop_products] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,373: +SUB [/ariac/gantry/arm/gripper/type] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,375: +SERVICE [/ariac/gantry/arm/gripper/control] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,375: +PUB [/ariac/gantry/arm/gripper/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,382: publisherUpdate[/ariac/gantry/world_position] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:26,398: publisherUpdate[/ariac/gantry/world_position] -> http://172.18.0.22:42297/ ['http://172.18.0.22:42297/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:26,544: +SERVICE [/ariac/gantry/controller_manager/list_controllers] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,544: +SERVICE [/ariac/gantry/controller_manager/list_controller_types] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,545: +SERVICE [/ariac/gantry/controller_manager/load_controller] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,545: +SERVICE [/ariac/gantry/controller_manager/unload_controller] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,546: +SERVICE [/ariac/gantry/controller_manager/switch_controller] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,546: +SERVICE [/ariac/gantry/controller_manager/reload_controller_libraries] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,549: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,552: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,553: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:26,571: +SERVICE [/ariac/gantry/gantry_controller/gains/small_long_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,571: +PUB [/ariac/gantry/gantry_controller/gains/small_long_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,572: +PUB [/ariac/gantry/gantry_controller/gains/small_long_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,573: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,574: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,574: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,574: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,574: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,575: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,575: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,576: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,576: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,576: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,577: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,577: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,577: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,577: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,578: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,578: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,578: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,578: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,579: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,579: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,579: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,580: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,580: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,580: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,582: +SERVICE [/ariac/gantry/gantry_controller/gains/torso_rail_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,583: +PUB [/ariac/gantry/gantry_controller/gains/torso_rail_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,583: +PUB [/ariac/gantry/gantry_controller/gains/torso_rail_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,584: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,585: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,585: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,585: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,585: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,586: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,586: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,586: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,587: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,587: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,587: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,587: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,588: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,588: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,588: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,588: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,589: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,589: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,589: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,589: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,590: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,590: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,590: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,590: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,593: +SERVICE [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,593: +PUB [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,593: +PUB [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,594: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,595: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,595: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,595: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,595: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,596: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,596: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,596: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,596: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,597: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,597: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,597: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,597: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,598: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,598: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,598: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,598: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,599: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,599: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,599: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,599: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,600: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,600: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,600: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:26,602: +SUB [/ariac/gantry/gantry_controller/command] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,603: +PUB [/ariac/gantry/gantry_controller/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,603: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/result] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,604: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/feedback] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,604: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/status] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,606: +SUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/goal] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:26,607: +SUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/cancel] /gazebo http://172.18.0.22:42297/
